CUSTKEY,NAME,ADDRESS,NATIONKEY,PHONE,ACCTBAL,MKTSEGMENT,COMMENT,ORDERKEY,ORDERSTATUS,TOTALPRICE,ORDERDATE,ORDERPRIORITY,CLERK,SHIPPRIORITY,PARTKEY,SUPPKEY,LINENUMBER,QUANTITY,EXTENDEDPRICE,DISCOUNT,TAX,RETURNFLAG,LINESTATUS,SHIPDATE,COMMITDATE,RECEIPTDATE,SHIPINSTRUCT,SHIPMODE,REVENUE1,REVENUE2,REGIONKEY,REGION_NAME,REGION_COMMENT
5158,Customer#000005158,"vcPqWwnV0,cfKv89zUI6ZqUz,AbnXGqTwGT",11,21-987-742-7398,-383.01,MACHINERY, final dependencies boost blithely outside the regular accoun,481700,O,228560.05,895449600.0,5-LOW,Clerk#000000842,0,595,596,5,41,61319.19,0.05,0.01,N,O,897782400.0,901756800.0,898819200.0,TAKE BACK RETURN,REG AIR,3065.9595000000004,58253.2305,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
3511,Customer#000003511,OMOlQeNpgN2rgzMAcFIxrac txJ1RaL,11,21-977-125-5556,2271.01,FURNITURE, accounts cajole slyly even packages. final ,373286,F,109139.71,754272000.0,1-URGENT,Clerk#000000732,0,8168,669,3,2,2152.32,0.07,0.02,A,F,760924800.0,761011200.0,763084800.0,TAKE BACK RETURN,FOB,150.66240000000002,2001.6576,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
14198,Customer#000014198,SCEW2fvwKZhmDX,11,21-970-116-3948,3594.81,AUTOMOBILE,"haggle blithely. blithely even accounts haggle. unusual, final theodol",45063,O,241780.0,852940800.0,1-URGENT,Clerk#000000149,0,40075,76,1,36,36542.52,0.0,0.06,N,O,862704000.0,859939200.0,864604800.0,DELIVER IN PERSON,MAIL,0.0,36542.52,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
4993,Customer#000004993,BBthILu1Q4 iJn06B8YlqrasEhnwRyhNVHnpTy1l,11,21-703-601-6879,530.81,MACHINERY, pinto beans alongside of the carefully regular requests eat against the regular p,11299,F,285221.8,753148800.0,4-NOT SPECIFIED,Clerk#000000885,0,65332,345,5,38,49298.54,0.09,0.02,R,F,763171200.0,755740800.0,763516800.0,TAKE BACK RETURN,MAIL,4436.8686,44861.6714,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
3511,Customer#000003511,OMOlQeNpgN2rgzMAcFIxrac txJ1RaL,11,21-977-125-5556,2271.01,FURNITURE, accounts cajole slyly even packages. final ,373286,F,109139.71,754272000.0,1-URGENT,Clerk#000000732,0,158130,646,1,29,34455.77,0.02,0.06,R,F,757555200.0,757036800.0,759369600.0,DELIVER IN PERSON,SHIP,689.1153999999999,33766.654599999994,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
9628,Customer#000009628,"ybbT7Aq,,LNbsBPNsnOqa",11,21-133-992-4412,9599.69,HOUSEHOLD,equests haggle furiously furiously close deposits. slyly regular pearls integrate fluffily ironic pinto bean,146499,F,194110.36,773625600.0,1-URGENT,Clerk#000000535,0,155059,90,3,21,23395.05,0.1,0.07,R,F,773712000.0,776822400.0,775267200.0,DELIVER IN PERSON,AIR,2339.505,21055.545,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
11450,Customer#000011450,T1Fw4NreYrequpGhDR0K,11,21-189-195-9154,4435.48,AUTOMOBILE,sly regular deposits lose. special braids sleep furious,402082,O,190272.69,842572800.0,3-MEDIUM,Clerk#000000787,0,150640,641,4,19,32122.16,0.01,0.07,N,O,846720000.0,850176000.0,847929600.0,DELIVER IN PERSON,MAIL,321.2216,31800.9384,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
11947,Customer#000011947,"X4jXeC0NQXjWYvfNjr,jTh sQvOh",11,21-276-177-3640,-862.4,HOUSEHOLD,s. carefully pending patterns are. regular instructions cajole slyly. final orbits doze furiously alongside of the,53797,F,267651.6,781056000.0,1-URGENT,Clerk#000000260,0,42969,482,2,12,22943.52,0.01,0.02,A,F,790560000.0,783648000.0,792547200.0,NONE,RAIL,229.4352,22714.0848,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
3775,Customer#000003775,MO23JKwAmxukPkNWNDS,11,21-790-916-8002,3736.73,FURNITURE,yly. accounts are. furiously regular instruct,115526,O,130391.31,810864000.0,2-HIGH,Clerk#000000433,0,70357,358,3,27,35838.45,0.08,0.04,N,O,811468800.0,813456000.0,811900800.0,COLLECT COD,REG AIR,2867.076,32971.374,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
4262,Customer#000004262,"F9EalrpzXtjTAO83hvw 8KNNf,VOEzXT3",11,21-325-386-1248,-639.22,AUTOMOBILE,. carefully ironic foxes shall have,351108,F,97579.35,701568000.0,4-NOT SPECIFIED,Clerk#000000240,0,195408,447,2,47,70659.8,0.09,0.0,A,F,704419200.0,705628800.0,704937600.0,COLLECT COD,TRUCK,6359.382,64300.418000000005,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
9121,Customer#000009121,q7HmxGV9rdtad9mwHLvbOrPH1ZFGYwP,11,21-528-512-7223,4876.77,FURNITURE,odolites play across the ironic instructions. slyly silent packages do boost across the carefully even attainments.,266050,F,88339.53,782611200.0,4-NOT SPECIFIED,Clerk#000000014,0,77898,406,2,8,15007.12,0.02,0.01,A,F,790905600.0,785635200.0,791424000.0,TAKE BACK RETURN,RAIL,300.1424,14706.9776,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
9832,Customer#000009832,WkJlAhrSTGOwmzyGPYHMACgvn9f65iZyJD,11,21-130-754-3823,-967.15,AUTOMOBILE,ghout the furiously special frays,109635,O,85074.82,822960000.0,4-NOT SPECIFIED,Clerk#000000508,0,197886,406,3,15,29758.2,0.04,0.03,N,O,823737600.0,830649600.0,825206400.0,COLLECT COD,REG AIR,1190.328,28567.872,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
8156,Customer#000008156,RyDTGEElvACnEJ85eOMhWwN1IKWwTLlh g9wM0,11,21-143-990-9332,8833.41,HOUSEHOLD,ronic packages: quickly bold req,504196,O,202707.37,889228800.0,5-LOW,Clerk#000000910,0,15706,709,5,2,3243.4,0.08,0.05,N,O,898646400.0,892166400.0,898992000.0,TAKE BACK RETURN,REG AIR,259.47200000000004,2983.9280000000003,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
3784,Customer#000003784,RUIVHtEJHKft7ebSxc8Dz1fi0CbtCPrnjwAOUDY5,11,21-221-288-2299,9925.15,FURNITURE," the express, special foxes. pending pinto beans above the ideas are quickly across the busy requests. furi",195842,F,64575.99,758678400.0,2-HIGH,Clerk#000000823,0,93376,904,1,23,31495.51,0.1,0.08,A,F,768528000.0,765849600.0,771120000.0,TAKE BACK RETURN,FOB,3149.551,28345.959,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
10792,Customer#000010792,vmXT ZGMLAYLg,11,21-206-630-1773,8166.2,FURNITURE, the quickly final deposits. boldly even deposits engage carefully bold theodolites: furiously final deposits are f,336451,O,167671.51,876009600.0,2-HIGH,Clerk#000000739,0,123207,744,4,32,39366.4,0.0,0.06,N,O,880502400.0,879897600.0,881366400.0,TAKE BACK RETURN,TRUCK,0.0,39366.4,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
3803,Customer#000003803,05eqAa90C8,11,21-943-626-9777,4928.81,AUTOMOBILE,". ironic, silent requests sublate sometimes above the slyly final deposits. regular instructions bo",8903,F,116616.57,776044800.0,4-NOT SPECIFIED,Clerk#000000063,0,110389,390,2,10,13993.8,0.09,0.07,A,F,778118400.0,779932800.0,779846400.0,TAKE BACK RETURN,RAIL,1259.4419999999998,12734.358,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
3803,Customer#000003803,05eqAa90C8,11,21-943-626-9777,4928.81,AUTOMOBILE,". ironic, silent requests sublate sometimes above the slyly final deposits. regular instructions bo",8903,F,116616.57,776044800.0,4-NOT SPECIFIED,Clerk#000000063,0,100445,446,3,2,2890.88,0.05,0.02,R,F,785721600.0,779155200.0,786067200.0,NONE,TRUCK,144.544,2746.336,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
3977,Customer#000003977,VxpMd0sjCCGerx250DQnFeGr3mW,11,21-515-805-1198,2393.35,AUTOMOBILE,ckly regular ideas boost quickly. regular deposits haggle. idly ironic ideas sleep. carefully unus,415073,O,227406.18,832464000.0,4-NOT SPECIFIED,Clerk#000000039,0,28337,840,2,35,44286.55,0.04,0.0,N,O,841449600.0,835747200.0,841708800.0,TAKE BACK RETURN,FOB,1771.4620000000002,42515.088,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
7897,Customer#000007897,"3IzPPVnacmhC8TjR6ZtVh0QwkRjl,TeT",11,21-643-291-1114,4142.68,BUILDING,"ong the regular, unusual asymptotes are blithely express instructions: carefully pending requests are fu",406849,F,187744.19,710380800.0,1-URGENT,Clerk#000000774,0,58172,678,4,9,10171.53,0.03,0.03,R,F,718329600.0,714009600.0,720921600.0,DELIVER IN PERSON,AIR,305.1459,9866.3841,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
12721,Customer#000012721,wcYNUNqt PJAxEi0,11,21-927-501-1539,-195.24,AUTOMOBILE, bravely special requests eat courts. blithely ironic foxes affix carefully. even ,392454,F,311399.21,763430400.0,2-HIGH,Clerk#000000142,0,48173,678,7,40,44846.8,0.05,0.01,R,F,766454400.0,766540800.0,768182400.0,DELIVER IN PERSON,MAIL,2242.34,42604.46,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
12416,Customer#000012416,"8Kspw3tq9WAM,1AWLMiKoLzaHX5PO8mu1Qu",11,21-566-257-5278,8505.9,HOUSEHOLD,xpress instructions. slyly unusual theodolites wake blithely about the ironic packages. ironic package,105057,O,247846.56,847584000.0,3-MEDIUM,Clerk#000000679,0,128134,647,6,43,49971.59,0.06,0.06,N,O,853286400.0,853286400.0,855014400.0,NONE,REG AIR,2998.2953999999995,46973.2946,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
4051,Customer#000004051,rySBVplL2QM11zBmOOyQFYI,11,21-429-910-2506,-510.2,FURNITURE,- quickly final requests are furiously regular foxes-- furiously express accounts use. car,555362,F,147232.15,772329600.0,2-HIGH,Clerk#000000152,0,97780,290,1,30,53333.4,0.06,0.02,R,F,779932800.0,777081600.0,780451200.0,NONE,AIR,3200.004,50133.396,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
9290,Customer#000009290,"EqO,AmcmnmHc05dme2SskG3ET62",11,21-956-663-4549,8372.67,BUILDING,y ironic deposits cajole carefully final foxes. blithely ironic foxes sleep alongside of the bo,205795,O,233419.55,868060800.0,3-MEDIUM,Clerk#000000711,0,92762,290,4,37,64926.12,0.01,0.03,N,O,875232000.0,874195200.0,877651200.0,NONE,REG AIR,649.2612,64276.8588,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
12695,Customer#000012695,ZOABc2NJjFJZjyzECVH7vcZl ,11,21-286-857-4101,1795.53,BUILDING,sly special dependencies. pending deposits wake according to the,407015,O,66855.59,813801600.0,1-URGENT,Clerk#000000425,0,20289,290,2,33,39906.24,0.1,0.04,N,O,822441600.0,817862400.0,824428800.0,NONE,TRUCK,3990.624,35915.616,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
12326,Customer#000012326,jZpvnusQtTQV6ZyLT1b S8rscLUMqXCxNBs,11,21-121-850-5287,3528.95,AUTOMOBILE,"s use around the fluffily even deposits. express, regular deposits",254022,F,115702.62,782179200.0,3-MEDIUM,Clerk#000000602,0,105143,164,1,26,29851.64,0.02,0.0,A,F,790905600.0,787622400.0,791596800.0,TAKE BACK RETURN,REG AIR,597.0328,29254.6072,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
4229,Customer#000004229,yRoruzilrFMQROK,11,21-175-348-2077,6716.72,HOUSEHOLD,s maintain slyly according to,480961,F,166595.46,745891200.0,1-URGENT,Clerk#000000166,0,198271,791,3,24,32862.48,0.05,0.0,A,F,749952000.0,750816000.0,752112000.0,DELIVER IN PERSON,RAIL,1643.1240000000005,31219.356,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
4262,Customer#000004262,"F9EalrpzXtjTAO83hvw 8KNNf,VOEzXT3",11,21-325-386-1248,-639.22,AUTOMOBILE,. carefully ironic foxes shall have,210182,O,156122.31,866332800.0,5-LOW,Clerk#000000951,0,157660,176,1,32,54965.12,0.05,0.0,N,O,875664000.0,870652800.0,878256000.0,TAKE BACK RETURN,MAIL,2748.2560000000003,52216.864,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
4273,Customer#000004273,rg8CFiOdE9a9iC,11,21-532-174-3473,-342.64,FURNITURE,"ckages are about the final, final requests. quickly regular foxe",254631,F,227745.11,780796800.0,5-LOW,Clerk#000000608,0,160429,430,1,29,43193.18,0.08,0.05,A,F,787104000.0,786240000.0,789091200.0,COLLECT COD,FOB,3455.4544,39737.725600000005,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
7483,Customer#000007483,FEUCPhYEkqMFkmBXMCdLTvD99CV8F0xijbVS8x,11,21-492-656-4393,1010.53,BUILDING,r asymptotes wake above the bli,431776,O,187476.86,852940800.0,5-LOW,Clerk#000000535,0,72908,430,3,28,52665.2,0.09,0.0,N,O,863222400.0,857260800.0,864950400.0,TAKE BACK RETURN,REG AIR,4739.868,47925.332,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
13225,Customer#000013225,kClUaX43rnll450nSTPNHqf1valDS,11,21-658-923-2516,4919.04,MACHINERY,the carefully daring hockey players. deposits haggle slyly carefully special deposits. final requ,438853,O,217869.68,852768000.0,2-HIGH,Clerk#000000723,0,162623,172,2,50,84281.0,0.05,0.06,N,O,857174400.0,855360000.0,857433600.0,DELIVER IN PERSON,SHIP,4214.05,80066.95,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
6733,Customer#000006733,Kik6R2t1WP,11,21-569-230-8251,4219.13,AUTOMOBILE, boldly across the carefully ironic dugouts; slyly bold pinto beans haggle. ,44901,O,39888.09,855446400.0,3-MEDIUM,Clerk#000000750,0,50313,314,2,6,7579.86,0.07,0.07,N,O,861753600.0,858556800.0,863740800.0,DELIVER IN PERSON,AIR,530.5902,7049.269799999999,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
8335,Customer#000008335,"v,tCt3s7QCgBlPIabIjbH,8Xzg2cu",11,21-748-318-5647,3611.8,BUILDING,iously about the ideas. deposits are carefully according to the instructions. carefully regular deposits int,545380,P,331139.13,798508800.0,1-URGENT,Clerk#000000135,0,155283,314,5,33,44163.24,0.09,0.06,N,O,805593600.0,804729600.0,808012800.0,NONE,SHIP,3974.6916,40188.5484,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
14807,Customer#000014807,uGWdEz jO99Pw,11,21-624-861-8612,5890.52,BUILDING,ly regular ideas grow slyly packages. blithely final foxes sleep furiously again,84711,F,180426.02,788659200.0,5-LOW,Clerk#000000575,0,175199,234,2,13,16564.47,0.0,0.0,R,F,794275200.0,795744000.0,794793600.0,NONE,FOB,0.0,16564.47,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
7783,Customer#000007783,Vb3pUvrEjxWFK Jd8LyOoPUcGFsBz9VE,11,21-488-364-7962,8259.14,FURNITURE,y regular asymptotes. final foxes wake after the carefully unusu,489540,F,240287.88,731116800.0,1-URGENT,Clerk#000000941,0,165027,60,5,50,54601.0,0.1,0.06,R,F,740534400.0,737510400.0,740880000.0,TAKE BACK RETURN,RAIL,5460.1,49140.9,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
8938,Customer#000008938,nS2fQXynU1aWlm0xXvnGv,11,21-921-664-6540,9755.13,BUILDING, fluffily furiously express deposits. pending excuses against the quickly special packages try to cajole according t,358114,P,193283.02,802137600.0,5-LOW,Clerk#000000210,0,22553,60,6,3,4426.65,0.04,0.0,N,O,809827200.0,808963200.0,810691200.0,NONE,TRUCK,177.066,4249.584,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
8147,Customer#000008147,kkeCwwcQws,11,21-623-771-9207,9984.55,BUILDING,final requests wake slyly. special ideas after the even ideas are above the quickly even pinto beans. final ex,534470,F,92768.9,703382400.0,5-LOW,Clerk#000000989,0,163061,610,4,14,15736.84,0.07,0.02,R,F,704073600.0,706924800.0,704419200.0,NONE,REG AIR,1101.5788000000002,14635.2612,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
4583,Customer#000004583,HexYRiNnxlxVhIJEctWPZ8wLEa i804Wi31jmiu,11,21-169-511-2143,3676.46,HOUSEHOLD,s sleep. express pinto beans breach slyly? furiously even e,417410,F,193541.81,745372800.0,5-LOW,Clerk#000000555,0,65842,855,2,20,36156.8,0.05,0.02,R,F,747014400.0,748483200.0,748224000.0,DELIVER IN PERSON,FOB,1807.84,34348.96,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
5969,Customer#000005969,W7XUGrF1sXahGTz7szFTezF0K,11,21-167-950-8029,-429.04,HOUSEHOLD, quickly final multipliers wake according to the,584866,O,175197.76,876096000.0,2-HIGH,Clerk#000000175,0,142946,489,5,23,45745.62,0.07,0.07,N,O,880675200.0,882662400.0,882057600.0,TAKE BACK RETURN,MAIL,3202.193400000001,42543.4266,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
10051,Customer#000010051,ZX3musQXCOoKNo085QPJmhivO,11,21-258-720-6826,248.63,BUILDING,as. final frets according to the carefully special decoys run abov,376676,F,97360.58,765504000.0,2-HIGH,Clerk#000000067,0,148375,890,4,1,1423.37,0.09,0.07,A,F,769219200.0,771465600.0,771206400.0,TAKE BACK RETURN,MAIL,128.1033,1295.2667,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
8326,Customer#000008326,"mD vZlBuclGUvS,Xayq7vu",11,21-573-851-5854,757.94,BUILDING,ironically regular packages poach quickly about the slyly s,174305,F,286483.25,739497600.0,1-URGENT,Clerk#000000733,0,5055,56,3,43,41282.15,0.04,0.08,A,F,740016000.0,742435200.0,741484800.0,TAKE BACK RETURN,SHIP,1651.286,39630.864,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
5266,Customer#000005266,"eBRpfy,FgeGjgaXlU",11,21-852-199-5188,796.51,FURNITURE,blithely regular platelets among th,202307,O,152892.16,871948800.0,3-MEDIUM,Clerk#000000420,0,123409,946,2,6,8594.4,0.01,0.05,N,O,877046400.0,876009600.0,878428800.0,TAKE BACK RETURN,RAIL,85.944,8508.456,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
14069,Customer#000014069,"Q6Cf,L6NBsEu9LcRS",11,21-510-379-2748,-610.77,HOUSEHOLD,s cajole furiously blithely bold instructions. slyly pending accounts mold slyly? final ideas atop the ,37190,O,199413.01,835747200.0,3-MEDIUM,Clerk#000000481,0,195907,946,1,44,88127.6,0.07,0.01,N,O,846115200.0,843264000.0,848534400.0,COLLECT COD,SHIP,6168.932000000001,81958.668,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
6730,Customer#000006730,EmtyBtMxazeTZFx1zqBuNju5VmzsqOi930BE,11,21-223-976-8367,6413.26,MACHINERY," carefully final accounts. closely final deposits integrate carefully according to the dogged, regular ideas; platel",258917,O,228530.42,807408000.0,3-MEDIUM,Clerk#000000995,0,180904,905,3,12,23818.8,0.07,0.03,N,O,808272000.0,812505600.0,810691200.0,NONE,MAIL,1667.316,22151.484,4,MIDDLE EAST,uickly special accounts cajole carefully blithely close requests. carefully final asymptotes haggle furiousl
